dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,22.780999,11.390650,0.000650,0.065043,3.252150,162.607525,4.713855
0.020000,22.780999,11.390323,0.000977,0.016314,-2.436460,-284.430503,4.713565
0.020000,22.781000,11.389670,0.001630,0.032648,0.816715,162.658737,4.712985
0.020000,22.781000,11.386220,0.005080,0.172502,6.992691,308.798787,4.712113
0.020000,22.780990,11.374504,0.016796,0.585809,20.665374,683.634173,4.710948
0.020000,22.780958,11.359852,0.031448,0.732626,7.340823,-666.227578,4.709488
0.020000,22.780891,11.342263,0.049038,0.879455,7.341454,0.031544,4.707728
0.020000,22.780774,11.321727,0.069573,1.026777,7.366096,1.232136,4.705665
0.020000,22.780589,11.298249,0.093052,1.173964,7.359369,-0.336367,4.703294
0.020000,22.780313,11.271814,0.119488,1.321797,7.391623,1.612707,4.700610
0.020000,22.779923,11.242422,0.148883,1.469742,7.397246,0.281164,4.697608
0.020000,22.779390,11.210064,0.181246,1.618129,7.419358,1.105583,4.694280
0.020000,22.778686,11.174734,0.216583,1.766855,7.436298,0.847013,4.690620
0.020000,22.777775,11.136418,0.254910,1.916343,7.474419,1.906011,4.686617
0.020000,22.776621,11.095115,0.296229,2.065963,7.480984,0.328248,4.682265
0.020000,22.775181,11.050811,0.340556,2.216356,7.519670,1.934336,4.677552
0.020000,22.773412,11.003496,0.387904,2.367415,7.552929,1.662939,4.672468
0.020000,22.771264,10.953161,0.438285,2.519030,7.580749,1.390971,4.667000
0.020000,22.768684,10.899799,0.491710,2.671238,7.610427,1.483948,4.661138
0.020000,22.765613,10.843394,0.548198,2.824416,7.658867,2.421989,4.654866
0.020000,22.761990,10.783937,0.607765,2.978362,7.697332,1.923228,4.648170
0.020000,22.757746,10.721416,0.670430,3.133221,7.742942,2.280497,4.641034
0.020000,22.752808,10.655822,0.736210,3.289018,7.789863,2.346075,4.633441
0.020000,22.747096,10.587144,0.805125,3.445731,7.835621,2.287901,4.625374
0.020000,22.740526,10.515372,0.877196,3.603581,7.892515,2.844694,4.616813
0.020000,22.733006,10.440497,0.952449,3.762613,7.951580,2.953246,4.607739
0.020000,22.724437,10.362512,1.030902,3.922691,8.003905,2.616232,4.598129
0.020000,22.714713,10.281407,1.112589,4.084329,8.081911,3.900308,4.587961
0.020000,22.703719,10.197180,1.197530,4.247042,8.135669,2.687928,4.577211
0.020000,22.691335,10.109830,1.285753,4.411178,8.206801,3.556600,4.565856
0.020000,22.677429,10.019355,1.377291,4.576884,8.285277,3.923758,4.553868
0.020000,22.661861,9.925763,1.472169,4.743920,8.351780,3.325184,4.541222
0.020000,22.644482,9.829058,1.570423,4.912673,8.437649,4.293437,4.527890
0.020000,22.625133,9.729258,1.672081,5.082926,8.512683,3.751676,4.513844
0.020000,22.603645,9.626385,1.777174,5.254652,8.586286,3.680184,4.499056
0.020000,22.579839,9.520466,1.885736,5.428078,8.671276,4.249480,4.483498
0.020000,22.553523,9.411538,1.997797,5.603072,8.749714,3.921882,4.467143
0.020000,22.524500,9.299653,2.113386,5.779411,8.816983,3.363487,4.449963
0.020000,22.492557,9.184868,2.232532,5.957324,8.895645,3.933097,4.431933
0.020000,22.457476,9.067258,2.355263,6.136563,8.961939,3.314678,4.413031
0.020000,22.419030,8.946916,2.481597,6.316699,9.006769,2.241531,4.393237
0.020000,22.376982,8.823947,2.611556,6.497938,9.061985,2.760785,4.372534
0.020000,22.331093,8.698481,2.745151,6.679750,9.090570,1.429261,4.350912
0.020000,22.281119,8.570669,2.882385,6.861712,9.098134,0.378201,4.328367
0.020000,22.226815,8.440684,3.023258,7.043652,9.096985,-0.057473,4.304899
0.020000,22.167939,8.308722,3.167759,7.225019,9.068370,-1.430733,4.280521
0.020000,22.104257,8.175011,3.315860,7.405045,9.001303,-3.353373,4.255253
0.020000,22.035544,8.039801,3.467528,7.583412,8.918344,-4.147945,4.229127
0.020000,21.961592,7.903370,3.622713,7.759241,8.791423,-6.346034,4.202187
0.020000,21.882212,7.766018,3.781353,7.932013,8.638604,-7.640968,4.174489
0.020000,21.797239,7.628072,3.943369,8.100822,8.440442,-9.908097,4.146101
0.020000,21.706542,7.489876,4.108670,8.265038,8.210819,-11.481133,4.117107
0.020000,21.610021,7.351787,4.277148,8.423898,7.942983,-13.391788,4.087600
0.020000,21.507613,7.214175,4.448684,8.576785,7.644361,-14.931120,4.057688
0.020000,21.399298,7.077408,4.623147,8.723146,7.318054,-16.315367,4.027487
0.020000,21.285095,6.941853,4.800397,8.862505,6.967968,-17.504278,3.997120
0.020000,21.165063,6.807863,4.980288,8.994573,6.603361,-18.230345,3.966718
0.020000,21.039300,6.675774,5.162672,9.119175,6.230133,-18.661432,3.936414
0.020000,20.907940,6.545896,5.347399,9.236332,5.857821,-18.615575,3.906339
0.020000,20.771148,6.418505,5.534322,9.346197,5.493280,-18.227048,3.876624
0.020000,20.629113,6.293844,5.723304,9.449083,5.144289,-17.449556,3.847393
0.020000,20.482046,6.172117,5.914213,9.545445,4.818113,-16.308780,3.818761
0.020000,20.330171,6.053484,6.106929,9.635822,4.518821,-14.964643,3.790836
0.020000,20.173720,5.938068,6.301346,9.720840,4.250924,-13.394836,3.763712
0.020000,20.012927,5.825948,6.497370,9.801193,4.017614,-11.665490,3.737472
0.020000,19.848024,5.717168,6.694920,9.877516,3.816174,-10.072024,3.712189
0.020000,19.679238,5.611732,6.893932,9.950564,3.652418,-8.187792,3.687920
0.020000,19.506785,5.509616,7.094350,10.020937,3.518617,-6.690021,3.664713
0.020000,19.330872,5.410764,7.296135,10.089247,3.415523,-5.154725,3.642604
0.020000,19.151691,5.315096,7.499256,10.156050,3.340143,-3.768994,3.621621
0.020000,18.969423,5.222510,7.703692,10.221779,3.286470,-2.683656,3.601782
0.020000,18.784233,5.132883,7.909430,10.286880,3.255028,-1.572092,3.583099
0.020000,18.596277,5.046081,8.116462,10.351610,3.236493,-0.926769,3.565578
0.020000,18.405693,4.961953,8.324788,10.416287,3.233871,-0.131083,3.549221
0.020000,18.212613,4.880337,8.534409,10.481055,3.238381,0.225489,3.534024
0.020000,18.017157,4.801063,8.745329,10.546039,3.249196,0.540769,3.519986
0.020000,17.819436,4.723954,8.957554,10.611253,3.260710,0.575712,3.507101
0.020000,17.619554,4.648823,9.171090,10.676786,3.276635,0.796244,3.495364
0.020000,17.417610,4.575480,9.385940,10.742496,3.285489,0.442710,3.484771
0.020000,17.213699,4.503726,9.602107,10.808358,3.293148,0.382938,3.475320
0.020000,17.007913,4.433361,9.819591,10.874201,3.292143,-0.050284,3.467012
0.020000,16.800343,4.364173,10.038388,10.939858,3.282823,-0.465991,3.459849
0.020000,16.591081,4.295950,10.258491,11.005108,3.262511,-1.015576,3.453839
0.020000,16.380221,4.228471,10.479885,11.069700,3.229578,-1.646647,3.448993
0.020000,16.167862,4.161506,10.702552,11.133350,3.182517,-2.353084,3.445329
0.020000,15.954108,4.094821,10.926466,11.195726,3.118807,-3.185460,3.442868
0.020000,15.739071,4.028171,11.151595,11.256455,3.036443,-4.118235,3.441640
0.020000,15.522874,3.961302,11.377898,11.315122,2.933334,-5.155418,3.441682
0.020000,15.305650,3.893951,11.605323,11.371264,2.807098,-6.311793,3.443039
0.020000,15.101276,3.830149,11.819424,10.705065,-33.309939,-1805.851890,3.445348
0.020000,14.874501,3.759439,12.056968,11.877196,58.606571,4595.825508,3.442335
0.020000,14.644935,3.688627,12.297206,12.011918,6.736093,-2593.523896,3.439240
0.020000,14.412570,3.617749,12.540141,12.146737,6.740938,0.242243,3.436061
0.020000,14.177394,3.546842,12.785774,12.281652,6.745745,0.240387,3.432796
0.020000,13.939397,3.475942,13.034108,12.416665,6.750643,0.244875,3.429443
0.020000,13.698568,3.405088,13.285143,12.551779,6.755702,0.252968,3.426001
0.020000,13.454896,3.334321,13.538883,12.686992,6.760669,0.248321,3.422468
0.020000,13.208371,3.263680,13.795329,12.822305,6.765652,0.249185,3.418842
0.020000,12.959725,3.193418,14.053712,12.919135,4.841516,-96.206825,3.415132
0.020000,12.710969,3.124127,14.311938,12.911310,-0.391266,-261.639104,3.411369
0.020000,12.463912,3.056314,14.568134,12.809778,-5.076579,-234.265648,3.407579
0.020000,12.219092,2.990114,14.821746,12.680614,-6.458207,-69.081369,3.403772
0.020000,11.976519,2.925514,15.072773,12.551355,-6.462980,-0.238671,3.399951
0.020000,11.736204,2.862498,15.321213,12.421996,-6.467959,-0.248968,3.396117
