dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.334460,8.392773,0.000655,0.065477,3.273834,163.691722,6.283084
0.020000,0.334523,8.392773,0.000718,0.003178,-3.114953,-319.439353,6.283140
0.020000,0.337779,8.392774,0.003974,0.162773,7.979751,554.735194,0.000067
0.020000,0.345823,8.392775,0.012018,0.402206,11.971689,199.596883,0.000233
0.020000,0.356544,8.392778,0.022739,0.536056,6.692499,-263.959485,0.000451
0.020000,0.369938,8.392786,0.036133,0.669719,6.683142,-0.467858,0.000716
0.020000,0.386001,8.392800,0.052196,0.803150,6.671514,-0.581379,0.001026
0.020000,0.404727,8.392823,0.070922,0.936299,6.657481,-0.701690,0.001375
0.020000,0.426110,8.392856,0.092305,1.069122,6.641141,-0.816988,0.001757
0.020000,0.450141,8.392903,0.116336,1.201572,6.622522,-0.930967,0.002166
0.020000,0.476813,8.392967,0.143008,1.333603,6.601507,-1.050729,0.002594
0.020000,0.506116,8.393050,0.172312,1.465168,6.578266,-1.162071,0.003033
0.020000,0.538041,8.393153,0.204236,1.596222,6.552699,-1.278325,0.003473
0.020000,0.572575,8.393281,0.238770,1.726718,6.524786,-1.395651,0.003906
0.020000,0.609707,8.393434,0.275903,1.856610,6.494644,-1.507082,0.004319
0.020000,0.649423,8.393613,0.315620,1.985853,6.462140,-1.625212,0.004702
0.020000,0.691711,8.393820,0.357908,2.114401,6.427379,-1.738071,0.005043
0.020000,0.736554,8.394052,0.402752,2.242207,6.390285,-1.854711,0.005327
0.020000,0.783938,8.394310,0.450136,2.369224,6.350897,-1.969358,0.005542
0.020000,0.833845,8.394590,0.500045,2.495408,6.309176,-2.086048,0.005671
0.020000,0.886259,8.394889,0.552459,2.620711,6.265126,-2.202512,0.005701
0.020000,0.941160,8.395200,0.607360,2.745085,6.218717,-2.320455,0.005613
0.020000,0.998528,8.395516,0.664730,2.868483,6.169925,-2.439608,0.005391
0.020000,1.058345,8.395828,0.724547,2.990858,6.118734,-2.559522,0.005016
0.020000,1.120587,8.396124,0.786790,3.112159,6.065071,-2.683193,0.004470
0.020000,1.185234,8.396390,0.851437,3.232339,6.008967,-2.805162,0.003732
