dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.267462,1.040000,0.000652,0.065197,3.259858,162.992922,6.282707
0.020000,0.267621,1.040000,0.000811,0.007940,-2.862848,-306.135316,6.282849
0.020000,0.267939,1.040000,0.001128,0.015882,0.397092,162.996998,6.283131
0.020000,0.275236,1.040001,0.008425,0.364849,17.448327,852.561762,0.000369
0.020000,0.286303,1.040009,0.019493,0.553358,9.425479,-401.142417,0.000934
0.020000,0.300137,1.040026,0.033327,0.691720,6.918067,-125.370624,0.001641
0.020000,0.316739,1.040061,0.049929,0.830090,6.918517,0.022526,0.002489
0.020000,0.336109,1.040118,0.069298,0.968479,6.919470,0.047633,0.003480
0.020000,0.358246,1.040208,0.091436,1.106877,6.919874,0.020227,0.004613
0.020000,0.383152,1.040339,0.116342,1.245314,6.921875,0.100037,0.005889
0.020000,0.410826,1.040521,0.144017,1.383750,6.921803,-0.003602,0.007307
0.020000,0.441270,1.040768,0.174462,1.522225,6.923733,0.096510,0.008870
0.020000,0.474483,1.041091,0.207676,1.660725,6.924983,0.062507,0.010576
0.020000,0.510465,1.041504,0.243661,1.799246,6.926058,0.053725,0.012427
0.020000,0.549218,1.042025,0.282417,1.937805,6.927948,0.094526,0.014424
0.020000,0.590741,1.042668,0.323945,2.076404,6.929985,0.101833,0.016566
0.020000,0.635035,1.043453,0.368246,2.215031,6.931347,0.068107,0.018854
0.020000,0.682099,1.044397,0.415320,2.353691,6.932963,0.080772,0.021289
0.020000,0.731934,1.045523,0.465168,2.492395,6.935227,0.113220,0.023872
0.020000,0.784540,1.046851,0.517790,2.631141,6.937308,0.104072,0.026604
0.020000,0.839917,1.048404,0.573189,2.769920,6.938927,0.080917,0.029485
0.020000,0.898064,1.050207,0.631364,2.908757,6.941864,0.146848,0.032515
0.020000,0.958981,1.052286,0.692317,3.047628,6.943546,0.084120,0.035697
0.020000,1.022668,1.054666,0.756048,3.186559,6.946547,0.150059,0.039030
0.020000,1.089123,1.057377,0.822558,3.325515,6.947790,0.062160,0.042515
0.020000,1.158346,1.060448,0.891849,3.464536,6.951035,0.162245,0.046154
0.020000,1.230335,1.063910,0.963921,3.603607,6.953569,0.126674,0.049947
0.020000,1.305088,1.067795,1.038775,3.742716,6.955434,0.093237,0.053895
0.020000,1.382604,1.072136,1.116413,3.881881,6.958271,0.141883,0.057999
0.020000,1.462881,1.076969,1.196835,4.021091,6.960513,0.112107,0.062259
0.020000,1.545915,1.082329,1.280042,4.160349,6.962903,0.119464,0.066678
0.020000,1.631704,1.088255,1.366035,4.299668,6.965952,0.152459,0.071254
0.020000,1.720244,1.094785,1.454815,4.439023,6.967747,0.089747,0.075991
