dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.334689,10.642773,0.000655,0.065477,3.273834,163.691722,6.283084
0.020000,0.334625,10.642773,0.000718,0.003178,-3.114953,-319.439353,6.283140
0.020000,0.337628,10.642774,0.003721,0.150156,7.348899,523.192572,0.000067
0.020000,0.345299,10.642775,0.011392,0.383515,11.667955,215.952812,0.000233
0.020000,0.355530,10.642778,0.021623,0.511571,6.402800,-263.257738,0.000451
0.020000,0.368326,10.642786,0.034419,0.639814,6.412143,0.467147,0.000716
0.020000,0.383692,10.642799,0.049785,0.768291,6.423875,0.586612,0.001026
0.020000,0.401633,10.642821,0.067726,0.897048,6.437860,0.699209,0.001375
0.020000,0.422156,10.642853,0.088249,1.026132,6.454183,0.816167,0.001757
0.020000,0.445267,10.642898,0.111361,1.155589,6.472862,0.933945,0.002166
0.020000,0.470977,10.642959,0.137070,1.285465,6.493776,1.045701,0.002594
0.020000,0.499293,10.643039,0.165386,1.415806,6.517078,1.165109,0.003033
0.020000,0.530226,10.643140,0.196319,1.546660,6.542666,1.279400,0.003473
0.020000,0.563787,10.643264,0.229881,1.678070,6.570512,1.392313,0.003906
0.020000,0.599988,10.643413,0.266082,1.810084,6.600727,1.510740,0.004319
0.020000,0.638843,10.643588,0.304937,1.942748,6.633179,1.622604,0.004702
0.020000,0.680364,10.643791,0.346459,2.076107,6.667974,1.739743,0.005043
0.020000,0.724568,10.644020,0.390664,2.210208,6.705046,1.853582,0.005327
0.020000,0.771469,10.644276,0.437566,2.345097,6.744447,1.970064,0.005542
0.020000,0.821085,10.644554,0.487182,2.480820,6.786159,2.085577,0.005671
0.020000,0.873432,10.644852,0.539530,2.617425,6.830214,2.202760,0.005701
0.020000,0.928531,10.645165,0.594630,2.754957,6.876622,2.320389,0.005613
0.020000,0.986399,10.645484,0.652499,2.893465,6.925406,2.439239,0.005391
0.020000,1.047058,10.645800,0.713159,3.032998,6.976613,2.560332,0.005016
0.020000,1.110530,10.646102,0.776631,3.173602,7.030238,2.681242,0.004470
0.020000,1.176836,10.646375,0.842937,3.315330,7.086401,2.808162,0.003732
0.020000,1.246000,10.646601,0.912102,3.458231,7.145048,2.932336,0.002782
0.020000,1.318047,10.646760,0.984149,3.602357,7.206305,3.062843,0.001598
0.020000,1.393002,10.646827,1.059105,3.747763,7.270261,3.197799,0.000157
0.020000,1.470892,10.646774,1.136995,3.894500,7.336849,3.329424,6.281620
0.020000,1.551744,10.646567,1.217847,4.042626,7.406305,3.472774,6.279593
0.020000,1.635587,10.646169,1.301691,4.192198,7.478616,3.615570,6.277235
0.020000,1.722451,10.645536,1.388556,4.343275,7.553826,3.760479,6.274519
0.020000,1.812364,10.644620,1.478475,4.495918,7.632170,3.917227,6.271418
0.020000,1.905360,10.643364,1.571479,4.650189,7.713558,4.069417,6.267902
0.020000,2.001468,10.641707,1.667602,4.806149,7.798015,4.222817,6.263941
0.020000,2.100723,10.639580,1.766879,4.963865,7.885797,4.389108,6.259505
0.020000,2.203156,10.636903,1.869347,5.123401,7.976792,4.549751,6.254560
0.020000,2.308800,10.633592,1.975043,5.284820,8.070955,4.708132,6.249074
0.020000,2.417689,10.629549,2.084007,5.448188,8.168374,4.870950,6.243011
0.020000,2.529854,10.624670,2.196278,5.613565,8.268867,5.024695,6.236337
0.020000,2.645327,10.618837,2.311899,5.781007,8.372110,5.162145,6.229014
0.020000,2.764138,10.611922,2.430910,5.950569,8.478082,5.298576,6.221004
0.020000,2.886313,10.603784,2.553356,6.122296,8.586347,5.413234,6.212269
0.020000,3.011877,10.594270,2.679280,6.296220,8.696195,5.492398,6.202771
0.020000,3.140851,10.583214,2.808727,6.472362,8.807092,5.544873,6.192469
0.020000,3.273250,10.570432,2.941742,6.650724,8.918145,5.552649,6.181324
0.020000,3.409083,10.555728,3.078368,6.831286,9.028096,5.497535,6.169297
0.020000,3.548349,10.538892,3.218648,7.014000,9.135669,5.378673,6.156350
0.020000,3.691039,10.519694,3.362623,7.198782,9.239127,5.172887,6.142445
0.020000,3.837131,10.497893,3.510334,7.385509,9.336349,4.861092,6.127549
0.020000,3.986590,10.473230,3.661814,7.574010,9.425028,4.433939,6.111630
0.020000,4.139363,10.445432,3.817095,7.764057,9.502333,3.865292,6.094659
0.020000,4.295377,10.414213,3.976202,7.955360,9.565182,3.142456,6.076616
0.020000,4.454539,10.379276,4.139153,8.147562,9.610089,2.245334,6.057483
0.020000,4.616729,10.340312,4.305958,8.340229,9.633361,1.163570,6.037253
0.020000,4.781801,10.297010,4.476615,8.532856,9.631352,-0.100430,6.015927
0.020000,4.949578,10.249052,4.651112,8.724845,9.599440,-1.595583,5.993514
0.020000,5.119853,10.196126,4.829423,8.915554,9.535461,-3.198970,5.970040
0.020000,5.292386,10.137923,5.011508,9.104248,9.434678,-5.039130,5.945538
0.020000,5.466902,10.074151,5.197311,9.290165,9.295878,-6.940023,5.920058
0.020000,5.643097,10.004533,5.386761,9.472490,9.116249,-8.981462,5.893665
0.020000,5.820635,9.928819,5.579770,9.650438,8.897402,-10.942352,5.866436
0.020000,5.999156,9.846790,5.776235,9.823237,8.639952,-12.872491,5.838463
0.020000,6.178509,9.757946,5.976387,10.007622,9.219254,28.965133,5.804620
0.020000,6.374993,9.649906,6.200616,11.211459,60.191822,2548.628366,5.756610
0.020000,6.566240,9.532744,6.424897,11.214058,0.129945,-3003.093841,5.710883
0.020000,6.751597,9.407567,6.648563,11.183307,-1.537555,-83.375003,5.668034
0.020000,6.930701,9.275557,6.871061,11.124855,-2.922598,-69.252148,5.628554
0.020000,7.103457,9.137902,7.091953,11.044621,-4.011672,-54.453697,5.592831
0.020000,7.270006,8.995755,7.310915,10.948084,-4.826854,-40.759117,5.561154
0.020000,7.430674,8.850201,7.527710,10.839791,-5.414655,-29.390042,5.533733
0.020000,7.585930,8.702250,7.742172,10.723065,-5.836310,-21.082715,5.510717
0.020000,7.736332,8.552843,7.954171,10.599940,-6.156228,-15.995937,5.492219
0.020000,7.882498,8.402862,8.163595,10.471229,-6.435551,-13.966114,5.478339
0.020000,8.025067,8.253155,8.370328,10.336635,-6.729701,-14.707547,5.469180
0.020000,8.164683,8.104553,8.574227,10.194938,-7.084882,-17.759039,5.464869
0.020000,8.301966,7.957899,8.775110,10.044171,-7.538336,-22.672675,5.465567
0.020000,8.437502,7.814058,8.972747,9.881843,-8.116414,-28.903888,5.471478
0.020000,8.571827,7.673940,9.166851,9.705185,-8.832877,-35.823157,5.482857
0.020000,8.705411,7.538504,9.357081,9.511508,-9.683849,-42.548609,5.500007
0.020000,8.838649,7.408759,9.543055,9.298704,-10.640208,-47.817958,5.523266
0.020000,8.971852,7.285739,9.724374,9.065975,-11.636472,-49.813179,5.552988
0.020000,9.105249,7.170474,9.900672,8.814892,-12.554113,-45.882060,5.589499
0.020000,9.239014,7.063925,10.071686,8.550682,-13.210517,-32.820227,5.633032
0.020000,9.373314,6.966913,10.237359,8.283669,-13.350671,-7.007702,5.683636
0.020000,9.508396,6.880039,10.397965,8.030295,-12.668668,34.100158,5.741068
0.020000,9.644700,6.803632,10.554225,7.812973,-10.866087,90.129039,5.804689
0.020000,9.782966,6.737762,10.707379,7.657740,-7.761647,155.222043,5.873393
0.020000,9.924269,6.682320,10.859170,7.589508,-3.411609,217.501873,5.945637
0.020000,10.069946,6.637165,11.011684,7.625735,1.811343,261.147593,6.019562
0.020000,10.228493,6.600575,11.174399,8.135723,25.499406,1184.403168,6.080613
0.020000,10.447218,6.557459,11.397333,11.146691,150.548391,6252.449239,6.096629
0.020000,10.668188,6.517670,11.621856,11.226195,3.975203,-7328.659392,6.113560
0.020000,10.891342,6.481485,11.847925,11.303436,3.862066,-5.656859,6.131445
0.020000,11.116609,6.449194,12.075495,11.378473,3.751847,-5.510940,6.150324
0.020000,11.343907,6.421098,12.304522,11.451390,3.645823,-5.301188,6.170234
0.020000,11.573144,6.397508,12.534970,11.522368,3.548899,-4.846239,6.191210
0.020000,11.803627,6.378787,12.766212,11.562107,1.986969,-78.096469,6.213225
0.020000,12.033767,6.365290,12.996748,11.526801,-1.765333,-187.615097,6.236147
0.020000,12.261987,6.357234,13.225110,11.418078,-5.436115,-183.539115,6.259815
0.020000,12.487329,6.354687,13.450467,11.267852,-7.511318,-103.760168,0.000921
0.020000,12.709435,6.357634,13.672591,11.106241,-8.080542,-28.461187,0.025756
0.020000,12.928228,6.366029,13.891546,10.947726,-7.925775,7.738378,0.051082
0.020000,13.143641,6.379811,14.107399,10.792650,-7.753789,8.599291,0.076836
0.020000,13.355609,6.398905,14.320225,10.641318,-7.566577,9.360578,0.102952
0.020000,13.564076,6.423218,14.530105,10.493998,-7.366018,10.027971,0.129360
0.020000,13.768992,6.452645,14.737123,10.350901,-7.154833,10.559223,0.155983
0.020000,13.970314,6.487063,14.941367,10.212181,-6.936004,10.941445,0.182744
0.020000,14.168009,6.526341,15.142925,10.077917,-6.713207,11.139854,0.209564
0.020000,14.362047,6.570331,15.341888,9.948120,-6.489829,11.168913,0.236364
0.020000,14.552409,6.618877,15.538342,9.822742,-6.268932,11.044850,0.263065
0.020000,14.739082,6.671812,15.732375,9.701646,-6.054772,10.708020,0.289590
0.020000,14.922058,6.728960,15.924068,9.584630,-5.850812,10.197982,0.315868
0.020000,15.101336,6.790138,16.113497,9.471448,-5.659086,9.586306,0.341830
0.020000,15.276921,6.855155,16.300733,9.361819,-5.481477,8.880455,0.367414
0.020000,15.448824,6.923815,16.485841,9.255374,-5.322258,7.960963,0.392561
0.020000,15.617059,6.995920,16.668876,9.151781,-5.179619,7.131935,0.417223
0.020000,15.781645,7.071266,16.849889,9.050646,-5.056758,6.143061,0.441355
0.020000,15.942607,7.149648,17.028921,8.951606,-4.951992,5.238282,0.464919
0.020000,16.117837,7.238329,17.225314,9.819612,43.400307,2417.614972,0.463870
0.020000,16.310083,7.332970,17.439593,10.713960,44.717386,65.853916,0.451450
0.020000,16.498394,7.423087,17.648356,10.438154,-13.790292,-2925.383887,0.441606
0.020000,16.682656,7.509318,17.851797,10.172057,-13.304844,24.272387,0.434165
0.020000,16.862776,7.592230,18.050084,9.914324,-12.886652,20.909619,0.428977
0.020000,17.038674,7.672323,18.243358,9.663738,-12.529305,17.867347,0.425917
0.020000,17.210281,7.750038,18.431743,9.419209,-12.226468,15.141865,0.424876
