dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.333669,8.994327,0.000651,0.065072,3.253604,162.680222,6.282380
0.020000,0.333802,8.994327,0.000785,0.006693,-2.918967,-308.628578,6.282499
0.020000,0.334070,8.994327,0.001052,0.013380,0.334386,162.667648,6.282737
0.020000,0.334471,8.994327,0.001453,0.020058,0.333883,-0.025162,6.283094
0.020000,0.343412,8.994329,0.010395,0.447060,21.350103,1050.811009,0.000384
0.020000,0.357094,8.994338,0.024076,0.684081,11.851042,-474.953030,0.000977
0.020000,0.373511,8.994360,0.040493,0.820846,6.838253,-250.639439,0.001688
0.020000,0.392663,8.994400,0.059645,0.957590,6.837176,-0.053866,0.002516
0.020000,0.414549,8.994465,0.081531,1.094300,6.835510,-0.083327,0.003460
0.020000,0.439168,8.994564,0.106150,1.230965,6.833264,-0.112272,0.004521
0.020000,0.466519,8.994703,0.133502,1.367574,6.830452,-0.140629,0.005697
0.020000,0.496602,8.994894,0.163585,1.504163,6.829433,-0.050945,0.006987
0.020000,0.529414,8.995146,0.196398,1.640670,6.825362,-0.203513,0.008391
0.020000,0.564955,8.995472,0.231941,1.777132,6.823098,-0.113234,0.009906
0.020000,0.603224,8.995882,0.270212,1.913536,6.820217,-0.144049,0.011533
0.020000,0.644218,8.996390,0.311209,2.049871,6.816739,-0.173891,0.013270
0.020000,0.687936,8.997011,0.354932,2.186125,6.812685,-0.202704,0.015116
0.020000,0.734376,8.997758,0.401377,2.322286,6.808076,-0.230434,0.017069
0.020000,0.783535,8.998648,0.450545,2.458385,6.804924,-0.157608,0.019127
0.020000,0.835412,8.999697,0.502432,2.594368,6.799180,-0.287184,0.021289
0.020000,0.890004,9.000921,0.557038,2.730266,6.794894,-0.214300,0.023554
0.020000,0.947307,9.002339,0.614359,2.866064,6.789908,-0.249321,0.025919
0.020000,1.007320,9.003969,0.674394,3.001752,6.784388,-0.275979,0.028383
0.020000,1.070039,9.005830,0.737140,3.137319,6.778321,-0.303353,0.030943
0.020000,1.135460,9.007942,0.802595,3.272752,6.771668,-0.332681,0.033597
0.020000,1.203580,9.010325,0.870757,3.408076,6.766209,-0.272928,0.036343
0.020000,1.274394,9.013000,0.941622,3.543245,6.758459,-0.387498,0.039179
0.020000,1.347899,9.015989,1.015188,3.678282,6.751809,-0.332508,0.042101
0.020000,1.424090,9.019314,1.091451,3.813172,6.744540,-0.363428,0.045108
0.020000,1.502962,9.022996,1.170409,3.947906,6.736693,-0.392360,0.048196
0.020000,1.584511,9.027059,1.252059,4.082472,6.728307,-0.419326,0.051364
0.020000,1.668730,9.031526,1.336396,4.216861,6.719419,-0.444361,0.054606
0.020000,1.755614,9.036420,1.423418,4.351091,6.711536,-0.394151,0.057921
0.020000,1.845157,9.041764,1.513120,4.485120,6.701421,-0.505773,0.061306
0.020000,1.937352,9.047583,1.605499,4.618964,6.692200,-0.461056,0.064756
0.020000,2.032195,9.053901,1.700551,4.752612,6.682400,-0.490012,0.068268
0.020000,2.129676,9.060742,1.798273,4.886053,6.672068,-0.516604,0.071839
0.020000,2.229789,9.068129,1.898658,5.019278,6.661249,-0.540924,0.075465
0.020000,2.332527,9.076087,2.001704,5.152281,6.650141,-0.555405,0.079141
0.020000,2.437882,9.084640,2.107405,5.285066,6.639257,-0.544205,0.082865
0.020000,2.545845,9.093812,2.215757,5.417608,6.627105,-0.607603,0.086631
0.020000,2.656409,9.103627,2.326755,5.549910,6.615097,-0.600383,0.090435
0.020000,2.769563,9.114108,2.440395,5.681965,6.602738,-0.617942,0.094274
0.020000,2.885301,9.125278,2.556670,5.813763,6.589925,-0.640647,0.098142
0.020000,3.003612,9.137159,2.675576,5.945298,6.576705,-0.661006,0.102034
0.020000,3.124487,9.149775,2.797107,6.076566,6.563443,-0.663099,0.105947
0.020000,3.247915,9.163147,2.921258,6.207554,6.549388,-0.702736,0.109874
0.020000,3.373889,9.177296,3.048024,6.338264,6.535510,-0.693947,0.113812
0.020000,3.502396,9.192243,3.177397,6.468681,6.520855,-0.732731,0.117754
0.020000,3.633427,9.208007,3.309373,6.598804,6.506120,-0.736769,0.121697
0.020000,3.766972,9.224608,3.443946,6.728624,6.491029,-0.754551,0.125633
0.020000,3.903019,9.242062,3.581109,6.858138,6.475674,-0.767710,0.129558
0.020000,4.041559,9.260389,3.720855,6.987337,6.459964,-0.785525,0.133466
0.020000,4.182581,9.279603,3.863180,7.116217,6.443968,-0.799808,0.137352
0.020000,4.326073,9.299721,4.008075,7.244771,6.427722,-0.812294,0.141210
0.020000,4.472025,9.320755,4.155535,7.372995,6.411190,-0.826566,0.145033
0.020000,4.620426,9.342718,4.305553,7.500882,6.394381,-0.840454,0.148817
0.020000,4.771265,9.365622,4.458121,7.628428,6.377300,-0.854081,0.152554
0.020000,4.924533,9.389478,4.613234,7.755629,6.360005,-0.864713,0.156239
0.020000,5.080217,9.414292,4.770883,7.882478,6.342486,-0.875992,0.159865
