dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.199947,18.663485,0.000656,0.065584,3.279201,163.960037,0.000936
0.020000,0.200101,18.663485,0.000810,0.007698,-2.894278,-308.673925,0.000799
0.020000,0.200409,18.663486,0.001118,0.015391,0.384651,163.946425,0.000526
0.020000,0.200870,18.663486,0.001579,0.023074,0.384106,-0.027245,0.000115
0.020000,0.209762,18.663484,0.010471,0.444593,21.075956,1034.592487,6.282754
0.020000,0.223646,18.663473,0.024355,0.694219,12.481298,-429.732890,6.282072
0.020000,0.240306,18.663448,0.041016,0.833010,6.939554,-277.087203,6.281254
0.020000,0.259742,18.663401,0.060451,0.971782,6.938590,-0.048187,6.280301
0.020000,0.281952,18.663325,0.082661,1.110513,6.936563,-0.101331,6.279214
0.020000,0.306936,18.663210,0.107645,1.249203,6.934491,-0.103621,6.277993
0.020000,0.334692,18.663047,0.135402,1.387827,6.931204,-0.164362,6.276639
0.020000,0.365220,18.662825,0.165931,1.526425,6.929915,-0.064411,6.275153
0.020000,0.398517,18.662530,0.199229,1.664938,6.925669,-0.212318,6.273536
0.020000,0.434584,18.662151,0.235298,1.803427,6.924437,-0.061595,6.271790
0.020000,0.473417,18.661672,0.274134,1.941823,6.919814,-0.231138,6.269915
0.020000,0.515016,18.661078,0.315737,2.080142,6.915914,-0.195040,6.267913
0.020000,0.559378,18.660353,0.360105,2.218404,6.913123,-0.139516,6.265784
0.020000,0.606501,18.659480,0.407236,2.356556,6.907616,-0.275365,6.263532
0.020000,0.656382,18.658440,0.457129,2.494612,6.902785,-0.241539,6.261157
0.020000,0.709020,18.657215,0.509780,2.632581,6.898459,-0.216294,6.258661
0.020000,0.764410,18.655784,0.565189,2.770447,6.893305,-0.257719,6.256046
0.020000,0.822550,18.654126,0.623353,2.908186,6.886947,-0.317923,6.253315
0.020000,0.883437,18.652220,0.684269,3.045806,6.880984,-0.298103,6.250468
0.020000,0.947065,18.650043,0.747935,3.183297,6.874533,-0.322595,6.247509
0.020000,1.013433,18.647572,0.814348,3.320675,6.868918,-0.280727,6.244440
0.020000,1.082534,18.644784,0.883506,3.457866,6.859559,-0.467958,6.241264
0.020000,1.154365,18.641652,0.955405,3.594954,6.854394,-0.258231,6.237982
0.020000,1.228920,18.638154,1.030042,3.731849,6.844764,-0.481526,6.234599
0.020000,1.306194,18.634261,1.107414,3.868585,6.836791,-0.398650,6.231117
0.020000,1.386180,18.629949,1.187516,4.005147,6.828064,-0.436352,6.227538
0.020000,1.468874,18.625190,1.270347,4.141519,6.818636,-0.471392,6.223868
0.020000,1.554268,18.619957,1.355901,4.277713,6.809674,-0.448093,6.220107
0.020000,1.642355,18.614223,1.444175,4.413692,6.798939,-0.536740,6.216262
0.020000,1.733129,18.607960,1.535164,4.549471,6.788965,-0.498715,6.212334
0.020000,1.826581,18.601139,1.628865,4.685021,6.777516,-0.572443,6.208329
0.020000,1.922703,18.593733,1.725272,4.820349,6.766418,-0.554915,6.204249
0.020000,2.021487,18.585712,1.824381,4.955442,6.754621,-0.589820,6.200100
0.020000,2.122923,18.577049,1.926186,5.090286,6.742190,-0.621562,6.195885
0.020000,2.227003,18.567715,2.030684,5.224877,6.729559,-0.631548,6.191610
0.020000,2.333716,18.557682,2.137868,5.359211,6.716709,-0.642516,6.187278
0.020000,2.443054,18.546921,2.247733,5.493266,6.702771,-0.696874,6.182895
0.020000,2.555004,18.535404,2.360274,5.627042,6.688760,-0.700589,6.178465
0.020000,2.669556,18.523105,2.475485,5.760531,6.674460,-0.714961,6.173995
0.020000,2.786699,18.509995,2.593359,5.893722,6.659571,-0.744464,6.169488
0.020000,2.906421,18.496048,2.713891,6.026605,6.644159,-0.770609,6.164951
0.020000,3.028711,18.481238,2.837075,6.159173,6.628385,-0.788711,6.160389
0.020000,3.153557,18.465538,2.962903,6.291425,6.612607,-0.788899,6.155807
0.020000,3.280945,18.448925,3.091370,6.423340,6.595731,-0.843774,6.151213
0.020000,3.410863,18.431374,3.222469,6.554918,6.578916,-0.840772,6.146611
0.020000,3.543298,18.412861,3.356192,6.686152,6.561687,-0.861421,6.142007
0.020000,3.678238,18.393366,3.492532,6.817032,6.544016,-0.883560,6.137410
0.020000,3.815668,18.372865,3.631483,6.947552,6.525964,-0.902621,6.132823
0.020000,3.955576,18.351340,3.773037,7.077704,6.507600,-0.918170,6.128255
0.020000,4.097948,18.328771,3.917187,7.207483,6.488989,-0.930585,6.123711
0.020000,4.242771,18.305141,4.063925,7.336881,6.469901,-0.954364,6.119199
0.020000,4.390030,18.280434,4.213243,7.465894,6.450610,-0.964548,6.114725
0.020000,4.539713,18.254634,4.365133,7.594513,6.430988,-0.981119,6.110296
0.020000,4.691807,18.227729,4.519587,7.722735,6.411072,-0.995785,6.105920
0.020000,4.846297,18.199707,4.676599,7.850553,6.390908,-1.008217,6.101603
0.020000,5.003171,18.170557,4.836158,7.977963,6.370500,-1.020409,6.097353
