dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.311233,15.655997,0.000654,0.065402,3.270119,163.505968,3.144052
0.020000,18.311644,15.655998,0.001065,0.020556,-2.242320,-275.621985,3.143687
0.020000,18.312467,15.655999,0.001888,0.041148,1.029600,163.596001,3.142955
0.020000,18.313703,15.656000,0.003124,0.061812,1.033203,0.180174,3.141856
0.020000,18.306767,15.656004,0.010061,0.346841,14.251427,660.911182,3.140386
0.020000,18.295763,15.656028,0.021064,0.550160,10.165968,-204.272942,3.138542
0.020000,18.282573,15.656083,0.034255,0.659515,5.467758,-234.910516,3.136317
0.020000,18.267201,15.656184,0.049627,0.768619,5.455209,-0.627408,3.133703
0.020000,18.249657,15.656349,0.067172,0.877257,5.431883,-1.166344,3.130693
0.020000,18.229954,15.656597,0.086876,0.985210,5.397637,-1.712257,3.127277
0.020000,18.208112,15.656951,0.108722,1.092257,5.352365,-2.263632,3.123447
0.020000,18.184127,15.657438,0.132712,1.199504,5.362359,0.499698,3.119186
0.020000,18.158031,15.658084,0.158816,1.305204,5.284983,-3.868804,3.114485
0.020000,18.129837,15.658921,0.187021,1.410290,5.254328,-1.532714,3.109327
0.020000,18.099566,15.659983,0.217312,1.514510,5.210980,-2.167417,3.103695
0.020000,18.067241,15.661307,0.249664,1.617603,5.154673,-2.815368,3.097572
0.020000,18.032890,15.662934,0.284053,1.719457,5.092701,-3.098562,3.090937
0.020000,17.996533,15.664908,0.320464,1.820531,5.053675,-1.951339,3.083766
0.020000,17.958210,15.667274,0.358859,1.919793,4.963110,-4.528252,3.076038
0.020000,17.917954,15.670085,0.399213,2.017685,4.894617,-3.424610,3.067726
0.020000,17.875803,15.673392,0.441494,2.114043,4.817858,-3.837988,3.058800
0.020000,17.831802,15.677255,0.485665,2.208546,4.725162,-4.634767,3.049232
0.020000,17.785992,15.681734,0.531693,2.301393,4.642343,-4.140976,3.038986
0.020000,17.738433,15.686893,0.579531,2.391929,4.526834,-5.775451,3.028028
0.020000,17.689171,15.692802,0.629146,2.480758,4.441414,-4.270999,3.016319
0.020000,17.638276,15.699533,0.680485,2.566905,4.307369,-6.702223,3.003819
0.020000,17.585808,15.707163,0.733504,2.650981,4.203809,-5.178002,2.990484
0.020000,17.531848,15.715770,0.788146,2.732098,4.055855,-7.397702,2.976270
0.020000,17.476469,15.725439,0.844362,2.810809,3.935550,-6.015286,2.961127
0.020000,17.419761,15.736255,0.902093,2.886534,3.786243,-7.465325,2.945007
0.020000,17.361814,15.748310,0.961281,2.959382,3.642369,-7.193683,2.927858
0.020000,17.302724,15.761697,1.021869,3.029398,3.500813,-7.077800,2.909627
0.020000,17.242597,15.776512,1.083794,3.096272,3.343694,-7.855986,2.890262
0.020000,17.181537,15.792856,1.147003,3.160469,3.209886,-6.690367,2.869710
0.020000,17.119658,15.810831,1.211440,3.221833,3.068189,-7.084845,2.847922
0.020000,17.057079,15.830542,1.277050,3.280485,2.932605,-6.779226,2.824854
0.020000,16.993915,15.852096,1.343790,3.337002,2.825834,-5.338532,2.800464
0.020000,16.930286,15.875606,1.411624,3.391697,2.734755,-4.553970,2.774723
0.020000,16.866305,15.901186,1.480529,3.445253,2.677786,-2.848443,2.747610
0.020000,16.802079,15.928959,1.550502,3.498662,2.670444,-0.367102,2.719118
0.020000,16.737715,15.959051,1.621554,3.552584,2.696093,1.282426,2.689261
0.020000,16.673302,15.991597,1.693722,3.608394,2.790537,4.722224,2.658072
0.020000,16.608920,16.026744,1.767073,3.667550,2.957777,8.362012,2.625607
0.020000,16.544636,16.064649,1.841700,3.731368,3.190925,11.657366,2.591953
0.020000,16.480501,16.105484,1.917732,3.801594,3.511282,16.017886,2.557223
0.020000,16.416551,16.149441,1.995332,3.879984,3.919493,20.410538,2.521560
0.020000,16.352815,16.196723,2.074691,3.967985,4.400042,24.027427,2.485137
0.020000,16.289308,16.247554,2.156036,4.067217,4.961593,28.077563,2.448153
0.020000,16.226045,16.302170,2.239612,4.178828,5.580592,30.949962,2.410828
0.020000,16.163040,16.360816,2.325687,4.303764,6.246765,33.308641,2.373398
0.020000,16.100313,16.423740,2.414537,4.442454,6.934516,34.387575,2.336109
